Alpha;Cz
-15.151515151515156; -1.037414965986395
-10.060606060606066; -0.6428571428571432
-5.0909090909090935; -0.27551020408163307
-0.06060606060606233; 0.11904761904761862
4.969696969696969; 0.5136054421768703
9.878787878787875; 0.908163265306122
14.969696969696969; 1.2755102040816322
19.939393939393938; 1.6428571428571423
25.030303030303024; 1.996598639455782
